,player_name,player_birth,player_physical,player_no,player_position,player_exprience,player_payment,player_salaly,player_draft,player_join
64300,김하성,1995년 10월 17일,179cm/78kg,7,내야수(우투우타),부천북초-부천중-야탑고-넥센,10000만원,55000만원,14 넥센 2차 3라운드 29순위,14넥센
64301,김형문,1991년 03월 21일,183cm/88kg,100,내야수(우투좌타),강남초-자양중-인창고-경성대,,,14 넥센 육성선수,
64302,로티노,1980년 04월 07일,183cm/86kg,2,외야수(우투우타),미국 위스콘신 라크로스대-넥센,,,14 넥센 자유선발,
64312,이용하,1995년 05월 03일,185cm/90kg,12,내야수(우투우타),인헌초-이수중-성남고,,,14 넥센 2차 6라운드 62순위,14넥센
64340,임지열,1995년 08월 22일,180cm/90kg,29,외야수(우투우타),대전신흥초-건대부중-덕수고-넥센-경찰,11000만원,3000만원,14 넥센 2차 2라운드 22순위,14넥센
64346,임병욱,1995년 09월 30일,187cm/90kg,9,외야수(우투좌타),수원신곡초-배명중-덕수고-넥센-키움-상무,20000만원,5800만원,14 넥센 1차,14넥센
64350,하영민,1995년 05월 07일,180cm/68kg,55,투수(우투우타),광주수창초-진흥중-진흥고-넥센,,,14 넥센 2차 1라운드 4순위,14넥센
64354,구자형,1990년 11월 30일,188cm/88kg,54,투수(우투우타),내발산초-신월중-경동고-동의대,,,14 넥센 2차 4라운드 42순위,14넥센
64376,안영태,1978년 01월 30일,170cm/78kg,87,(우투우타),낙생초-낙생중-낙생고-신구대,,,,14넥센코치
64391,박병훈,1991년 10월 01일,181cm/83kg,97,투수(우투우타),도신초-강남중-유신고-세한대,,,14 넥센 2차 5라운드 49순위,14넥센
64394,김광영,1991년 07월 22일,185cm/85kg,94,외야수(우투우타),남산초-천안북중-북일고-동아대,,,14 넥센 2차 7라운드 69순위,
64395,이재림,1995년 09월 16일,184cm/90kg,95,투수(우투우타),영일초-영남중-공주고,,,14 넥센 2차 9라운드 89순위,
64396,김윤환,1995년 11월 20일,181cm/71kg,96,투수(우투우타),안산중앙초-평촌중-인천고,,,14 넥센 2차 10라운드 102순위,16넥센
64397,우준석,1992년 07월 19일,180cm/89kg,97,내야수(우투우타),역삼초-이수중-배명고-영동대,,,14 넥센 육성선수,
64398,정윤기,1991년 06월 24일,183cm/90kg,98,포수(우투우타),희성초-평촌중-제물포고-경성대,,,14 넥센 육성선수,
64399,이희웅,1990년 11월 13일,180cm/90kg,99,투수(우투우타),옥산초-대구중-대구고-고려대,,,14 넥센 육성선수,
64400,박제윤,1990년 07월 27일,186cm/98kg,67,투수(우투우타),석천초-원주중-원주고-경남대,,,14 삼성 2차 3라운드 34순위,15삼성
64401,전경환,1994년 12월 04일,180cm/75kg,101,투수(좌투좌타),옥산초(영남리틀)-대구중-경북고,,,14 삼성 육성선수,
64403,김희준,1991년 06월 11일,176cm/73kg,103,내야수(우투우타),길동초-건대부중-충운고-세한대,,,14 삼성 육성선수,
64407,김호재,1995년 05월 31일,178cm/72kg,8,내야수(우투우타),서울도곡초-서울이수중-장충고,,6000만원,14 삼성 육성선수,18삼성
64409,백종헌,1991년 03월 04일,185cm/87kg,109,투수(우투우타),공주중동초-동인천중-북일고-동의대,,,14 삼성 육성선수,
64410,백승민,1990년 07월 09일,184cm/78kg,24,내야수(좌투좌타),남도초-경상중-대구상원고-영남대,3000만원,4700만원,14 삼성 2차 10라운드 97순위,18삼성
64411,이인승,1991년 03월 14일,188cm/90kg,111,투수(우투우타),수영초-경남중-경남고-동아대,,,14 삼성 육성선수,
64430,마틴,1983년 01월 02일,193cm/101kg,30,투수(우투우타),미국 버로우스고-삼성,,,14 삼성 자유선발,
64440,나바로,1987년 10월 31일,183cm/93kg,12,내야수(우투우타),도미니카-삼성,,,14 삼성 자유선발,14삼성
64462,안규현,1995년 11월 30일,184cm/79kg,40,투수(우투우타),갈산초-양천중-덕수고-삼성-경찰,,,14 삼성 2차 1라운드 9순위,14삼성
64464,이수민,1995년 09월 11일,180cm/94kg,100,투수(좌투좌타),도산초-구미중-대구상원고-삼성-상무,20000만원,3100만원,14 삼성 1차,14삼성
64468,박계범,1996년 01월 11일,177cm/84kg,14,내야수(우투우타),순천북초-순천이수중-효천고-삼성-상무-삼성,11000만원,7000만원,14 삼성 2차 2라운드 17순위,14삼성
64469,송준석,1994년 05월 04일,176cm/78kg,52,외야수(좌투좌타),서울청구초-배명중-장충고,9000만원,5000만원,13 삼성 4라운드 32순위,14삼성
64492,김희석,1990년 02월 25일,179cm/75kg,63,포수(우투우타),창영초(부평싱싱리틀)-재능중-제물포고-성균관대,,,14 삼성 2차 8라운드 77순위,14삼성
64493,최선호,1991년 12월 12일,179cm/70kg,00,외야수(좌투좌타),사근초(동부리틀)-건대부중-장충고-동의대,5000만원,3800만원,14 삼성 2차 7라운드 74순위,15삼성
64495,배진선,1991년 01월 01일,178cm/76kg,119,투수(좌투좌타),부곡초-동성중-동성고-원광대,,,14 삼성 2차 4라운드 37순위,14삼성
64496,홍유상,1990년 03월 20일,182cm/91kg,93,투수(우투우타),노암초-인천대헌중-제물포고-성균관대,,,14 삼성 2차 9라운드 94순위,14삼성
64498,구준범,1995년 03월 18일,175cm/68kg,19,투수(좌투좌타),서울학동초-대치중-배명고,6000만원,3100만원,14 삼성 2차 6라운드 57순위,16삼성
64499,김재현,1991년 08월 30일,176cm/73kg,0,내야수(우투우타),홍파초(도봉구리틀)-건대부중-배명고-한양대-삼성-경찰,6000만원,5000만원,14 삼성 2차 5라운드 54순위,14삼성
64500,정세현,1995년 05월 01일,186cm/99kg,100,내야수(좌투좌타),서당초-사직중-개성고,,,14 롯데 육성선수,
64501,배성근,1995년 04월 27일,182cm/90kg,2,내야수(우투우타),본리초-경상중-울산공고,7000만원,3200만원,14 롯데 2차 4라운드 40순위,19롯데
64502,신승철,1991년 04월 11일,185cm/90kg,66,외야수(우투우타),대연초-부산중-개성고-성균관대,,,14 롯데 육성선수,
64504,오윤석,1992년 02월 24일,180cm/87kg,4,내야수(우투우타),화중초-자양중-경기고-연세대-롯데-상무,,6000만원,14 롯데 육성선수,15롯데
64507,권태양,1995년 12월 21일,185cm/90kg,107,투수(우투우타),관산초-매송중-북일고,,,14 롯데 2차 8라운드 80순위,
64511,이상준,1995년 03월 07일,175cm/88kg,111,외야수(좌투좌타),중앙초-부산중-부산고,,,14 롯데 2차 10라운드 100순위,
64553,히메네스,1982년 05월 07일,192cm/127kg,53,내야수(좌투좌타),베네수엘라-롯데,,,14 롯데 자유선발,
64554,문동욱,1992년 01월 07일,187cm/90kg,38,투수(우투좌타),광주수창초-광주동성중-광주동성고-건국대-롯데,15000만원,3600만원,14 롯데 2차 1라운드 6순위,14롯데
64557,신원재,1991년 07월 17일,184cm/97kg,44,외야수(우투우타),남도초-경상중-대구고-영남대-롯데,,,14 롯데 2차 5라운드 51순위,14롯데
64560,이창진,1991년 03월 04일,173cm/85kg,13,외야수(우투우타),신도초-동인천중-인천고-건국대-롯데-KT-상무-KT,5000만원,7000만원,14 롯데 2차 6라운드 60순위,14롯데
64565,이인복,1991년 06월 18일,187cm/94kg,35,투수(우투우타),희망대초-성일중-서울고-연세대-롯데-경찰,12000만원,4800만원,14 롯데 2차 2라운드 20순위,14롯데
64569,김준용,1991년 08월 15일,182cm/86kg,42,포수(우투우타),신곡초-수원북중-유신고-중앙대,,,14 롯데 육성선수,
64573,강경선,1990년 12월 16일,179cm/85kg,73,외야수(우투좌타),역삼초-이수중-동성고-중앙대,,,14 롯데 육성선수,
64578,모토니시,1962년 05월 15일,174cm/85kg,78,(우투우타),일본 나가사키 케이호고,,,,
64580,김재열,1996년 01월 02일,183cm/97kg,61,투수(우투우타),양정초-개성중-부산고,3000만원,3200만원,14 롯데 2차 7라운드 71순위,20KIA
64590,마상우,1993년 07월 25일,183cm/95kg,90,내야수(우투우타),축현초-대헌중-인천고-영동대,,,14 롯데 2차 9라운드 91순위,
64594,심규범,1991년 09월 04일,180cm/84kg,54,투수(좌투좌타),창도초-청원중-청원고-경희대-롯데-NC-경찰,,,14 롯데 2차 3라운드 31순위,14롯데
64596,김유영,1994년 05월 02일,180cm/80kg,55,투수(좌투좌타),양정초-개성중-경남고-롯데-상무,20000만원,4500만원,14 롯데 1차,14롯데
64601,박세민,1991년 05월 16일,177cm/90kg,101,내야수(우투좌타),교문초-청원중-청원고-동국대,,,14 KIA 육성선수,
64602,이은총,1991년 04월 16일,173cm/75kg,66,외야수(우투좌타),하단초-경남중-경남고-동아대,,2900만원,14 KIA 육성선수,14KIA
64606,우경삼,1991년 08월 15일,181cm/75kg,106,외야수(우투좌타),양재초-대치중-청원고-원광대-KIA,,,14 KIA 육성선수,
64607,손성곤,1987년 07월 12일,177cm/89kg,05,포수(우투우타),성동초-설악중-속초상고-탐라대,,,14 KIA 육성선수,
64610,강한울,1991년 09월 12일,181cm/66kg,6,내야수(우투좌타),사당초-중앙중-안산공고-원광대-KIA-삼성-상무,14000만원,12000만원,14 KIA 2차 1라운드 5순위,14KIA
64612,정정환,1991년 07월 09일,171cm/85kg,02,투수(좌투좌타),부곡초-선린중-선린인터넷고-인하대,,,14 KIA 육성선수,
64613,박서준,1991년 09월 12일,185cm/94kg,69,투수(우투우타),방배초-청원중-청원고-연세대,11000만원,2900만원,14 KIA 2차 2라운드 21순위,14KIA
64614,서명지,1988년 08월 10일,183cm/85kg,114,투수(우투우타),율하초-경상중-상원고-계명대,,,14 KIA 육성선수,
64615,차명진,1995년 03월 03일,188cm/104kg,58,투수(우투우타),순천북초-순천이수중-효천고,25000만원,3300만원,14 KIA 1차,14KIA
64640,김지훈,1992년 04월 16일,181cm/89kg,011,투수(우투우타),하단초-마산중-마산고-동강대,,,14 KIA 2차 3라운드 30순위,14KIA
64641,어센시오,1983년 05월 30일,189cm/82kg,41,투수(우투우타),도미니카-KIA,,,14 KIA 자유선발,
64645,김영광,1991년 11월 03일,182cm/78kg,59,투수(좌투좌타),쌍문초-원주중-원주고-홍익대-KIA,,,14 KIA 2차 4라운드 41순위,14KIA
64646,박찬호,1995년 06월 05일,178cm/72kg,25,내야수(우투우타),신답초-건대부중-장충고,8000만원,10000만원,14 KIA 2차 5라운드 50순위,14KIA
64648,류현철,1991년 05월 08일,186cm/81kg,08,외야수(우투양타),구암초-성남중-성남고-경남대,,,14 KIA 2차 10라운드 101순위,14KIA
64657,박준태,1991년 07월 26일,181cm/75kg,23,외야수(우투좌타),부산대연초-부산중-개성고-인하대-KIA-경찰-KIA,6000만원,11000만원,14 KIA 2차 6라운드 61순위,14KIA
64658,홀튼,1979년 08월 12일,193cm/107kg,58,투수(우투우타),미국 퍼시픽대-KIA,,,14 KIA 자유선발,
64659,토마스,1984년 01월 18일,190cm/99kg,58,투수(좌투좌타),미국 영스타운주립대-KIA,,,14 KIA 자유선발,
64662,이진경,1994년 11월 26일,184cm/100kg,02,포수(우투우타),서라벌초-제일중-울산공고,4000만원,2900만원,14 KIA 2차 7라운드 70순위,
64669,최원준,1990년 09월 20일,177cm/84kg,69,내야수(우투좌타),서화초-동인천중-제물포고-성균관대,,,14 KIA 2차 9라운드 90순위,
64682,하세베,1968년 04월 14일,181cm/80kg,89,(우투우타),일본 치아기초-일본 치아기중-일본 교우에이고,,,,
64693,박종하,1968년 09월 28일,176cm/80kg,93,(우투우타),광주중앙초-무등중-광주제일고-해태,,,,14KIA코치
64697,박진두,1996년 03월 28일,187cm/129kg,65,내야수(좌투좌타),광주대성초-진흥중-진흥고,4000만원,2900만원,14 KIA 2차 8라운드 81순위,16KIA
64699,필,1984년 09월 09일,193cm/102kg,99,내야수(우투우타),미국 캘리포니아주립대,,,14 KIA 자유선발,14KIA
64704,노태형,1995년 02월 08일,182cm/74kg,2,내야수(우투좌타),천안남산초-천안북중-북일고,3000만원,3400만원,14 한화 2차 10라운드 104순위,14한화
64706,이창열,1991년 09월 06일,175cm/70kg,4,내야수(우투좌타),수유초-신일중-신일고-건국대,,,14 한화 2차 7라운드 67순위,14한화
64710,최영웅,1990년 12월 12일,181cm/90kg,110,투수(우투우타),천안남산초-천안북중-북일고-동아대,,,14 한화 육성선수,
64711,문진범,1995년 02월 03일,183cm/83kg,111,외야수(우투우타),화순초-화순중-진흥고,,,14 한화 육성선수,
64712,김선호,1995년 06월 21일,183cm/90kg,112,내야수(우투우타),천안남산초-천안북중-북일고,,,14 한화 육성선수,
64713,정유빈,1990년 06월 04일,186cm/92kg,113,투수(우투우타),와룡초-대구중-상원고-영남대,,,14 한화 육성선수,
64714,김용섭,1992년 01월 20일,177cm/76kg,114,내야수(우투우타),대전신흥초-충남중-대전고-단국대,,,14 한화 육성선수,
64715,김성호,1990년 09월 11일,182cm/90kg,115,외야수(좌투좌타),유천초-한밭중-대전고-동국대,,,14 한화 육성선수,
64716,이태희,1990년 03월 16일,182cm/78kg,116,투수(우투우타),중동초-천안북중-북일고-영남대,,,14 한화 육성선수,
64717,지시완,1994년 04월 10일,180cm/92kg,33,포수(우투우타),청주우암초-청주중-청주고-한화,,3500만원,14 한화 육성선수,14한화
64718,최영환,1992년 02월 20일,179cm/92kg,45,투수(우투우타),감천초-대동중-개성고-동아대-(영남사이버대)-한화,15000만원,3500만원,14 한화 2차 1라운드 2순위,14한화
64719,김정수,1991년 04월 05일,180cm/76kg,119,외야수(우투우타),칠성초-경복중-상원고-성균관대,,,14 한화 육성선수,14한화
64720,한대현,1991년 08월 26일,180cm/92kg,120,외야수(우투우타),사당초-강남중-부천고-제주국제대,,,14 한화 육성선수,
64724,박준혁,1991년 01월 09일,188cm/91kg,32,외야수(우투좌타),충암초-홍은중-장충고-제주국제대-한화-경찰,,,14 한화 2차 3라운드 27순위,14한화
64728,김경도,1991년 01월 16일,177cm/84kg,109,외야수(우투좌타),청구초-덕수중-덕수고-고려대,,,14 한화 육성선수,
64737,앨버스,1985년 10월 06일,185cm/88kg,37,투수(좌투우타),캐나다 켄터키대-한화,,,14 한화 자유선발,
64743,정유찬,1995년 03월 17일,184cm/95kg,102,내야수(우투우타),임호초(김해엔젤스리틀)-개성중-경남고,,,14 한화 2차 9라운드 87순위,
64746,피에,1985년 02월 08일,188cm/86kg,46,외야수(좌투좌타),도미니카 산토도밍고고-한화,,,14 한화 자유선발,
64759,서균,1992년 01월 11일,185cm/81kg,54,투수(우언양타),화곡초-영동중-청원고-원광대,4000만원,3700만원,14 한화 2차 8라운드 84순위,14한화
64760,황영국,1995년 12월 26일,185cm/83kg,60,투수(좌투좌타),청주우암초-청주중-청주고-한화-경찰,20000만원,3300만원,14 한화 1차,14한화
64761,클레이,1988년 02월 15일,188cm/82kg,61,투수(우투우타),미국 쿨만고-한화,,,14 한화 자유선발,
64762,타투스코,1985년 03월 27일,196cm/92kg,61,투수(우투좌타),미국 인디애나주립대-한화,,,14 한화 자유선발,
64764,박한길,1994년 06월 03일,187cm/105kg,100,투수(우투우타),서화초-동인천중-인천고-한화,,3200만원,14 한화 2차 4라운드 44순위,15한화
64768,조영우,1995년 06월 27일,185cm/95kg,1,투수(우투좌타),송정동초-배재중-제주고-한화-SK-상무-SK,7000만원,5000만원,14 한화 2차 5라운드 47순위,14한화
64769,정광운,1991년 04월 21일,184cm/81kg,19,투수(우언우타),응암초-영남중-성남고-홍익대-한화,,,14 한화 2차 6라운드 64순위,14한화
64793,김민수,1991년 03월 02일,177cm/80kg,12,포수(우투우타),대구옥산초-경복중-대구상원고-영남대-한화-삼성-상무,11000만원,4700만원,14 한화 2차 2라운드 24순위,14한화
64800,전종석,1993년 10월 04일,180cm/71kg,100,내야수(우투좌타),대전유천초-한밭중-대전고-세계사이버대,,,14 SK 육성선수,
64801,김용진,1975년 02월 24일,168cm/70kg,,(),원당초-봉천중-광신고-인하대,,,,14SK코치
64802,조성모,1992년 02월 14일,179cm/76kg,67,내야수(우투좌타),청구초-홍은중-경동고-경희대,,,14 SK 육성선수,14SK
64803,임재현,1991년 05월 29일,175cm/80kg,2,외야수(우투우타),경운초(김해시리틀)-개성중-개성고-성균관대-SK-경찰,,,14 SK 육성선수,14SK
64804,박철우,1991년 01월 29일,175cm/70kg,91,내야수(우투우타),대해초-포철중-포철공고-동의대,,,14 SK 육성선수,14SK
64805,이승진,1995년 01월 07일,186cm/86kg,55,투수(우투우타),수원신곡초-매송중-야탑고-SK-상무-SK,5000만원,10000만원,14 SK 2차 7라운드 73순위,16상무
